H/A,결과,Draw,year,Team_win,Opponent_win,Team_득점_avg,Team_vs_Opponent_득점_avg,Team_슈팅_avg,Team_vs_Opponent_슈팅_avg,Team_유효 슈팅_avg,Team_vs_Opponent_유효 슈팅_avg,Team_PA내 슈팅_avg,Team_vs_Opponent_PA내 슈팅_avg,Team_드리블 시도_avg,Team_vs_Opponent_드리블 시도_avg,Team_드리블 성공_avg,Team_vs_Opponent_드리블 성공_avg,Team_드리블 성공%_avg,Team_vs_Opponent_드리블 성공%_avg,Team_패스 시도_avg,Team_vs_Opponent_패스 시도_avg,Team_패스 성공_avg,Team_vs_Opponent_패스 성공_avg,Team_패스 성공%_avg,Team_vs_Opponent_패스 성공%_avg,Team_키패스_avg,Team_vs_Opponent_키패스_avg,Team_공격진영 패스 시도_avg,Team_vs_Opponent_공격진영 패스 시도_avg,Team_공격진영 패스 성공_avg,Team_vs_Opponent_공격진영 패스 성공_avg,Team_공격진영 패스 성공%_avg,Team_vs_Opponent_공격진영 패스 성공%_avg,Team_수비진영 패스 시도_avg,Team_vs_Opponent_수비진영 패스 시도_avg,Team_수비진영 성공_avg,Team_vs_Opponent_수비진영 성공_avg,Team_수비진영 성공%_avg,Team_vs_Opponent_수비진영 성공%_avg,Team_롱패스 시도_avg,Team_vs_Opponent_롱패스 시도_avg,Team_롱패스 성공_avg,Team_vs_Opponent_롱패스 성공_avg,Team_롱패스 성공%_avg,Team_vs_Opponent_롱패스 성공%_avg,Team_크로스 시도_avg,Team_vs_Opponent_크로스 시도_avg,Team_크로스 성공_avg,Team_vs_Opponent_크로스 성공_avg,Team_크로스 성공%_avg,Team_vs_Opponent_크로스 성공%_avg,Team_경합 지상 성공_avg,Team_vs_Opponent_경합 지상 성공_avg,Team_경합 지상 성공%_avg,Team_vs_Opponent_경합 지상 성공%_avg,Team_경합 공중 시도_avg,Team_vs_Opponent_경합 공중 시도_avg,Team_경합 공중 성공_avg,Team_vs_Opponent_경합 공중 성공_avg,Team_경합 공중 성공%_avg,Team_vs_Opponent_경합 공중 성공%_avg,Team_태클 시도_avg,Team_vs_Opponent_태클 시도_avg,Team_태클 성공_avg,Team_vs_Opponent_태클 성공_avg,Team_태클 성공%_avg,Team_vs_Opponent_태클 성공%_avg,Team_클리어링_avg,Team_vs_Opponent_클리어링_avg,Team_인터셉트_avg,Team_vs_Opponent_인터셉트_avg,Team_파울_avg,Team_vs_Opponent_파울_avg,Team_경고_avg,Team_vs_Opponent_경고_avg,Team_퇴장_avg,Team_vs_Opponent_퇴장_avg,Team_실점_avg,Team_vs_Opponent_실점_avg,Team_Attack_Ratingshifted1,Team_Attack_Ratingshifted2,Team_Defense_Ratingshifted1,Team_Defense_Ratingshifted2,Team_Basic_Ratingshifted1,Team_Basic_Ratingshifted2,Team_Ratingshifted1,Team_Ratingshifted2,Opponent_Team_Attack_Ratingshifted1,Opponent_Team_Attack_Ratingshifted2,Opponent_Team_Defense_Ratingshifted1,Opponent_Team_Defense_Ratingshifted2,Opponent_Team_Basic_Ratingshifted1,Opponent_Team_Basic_Ratingshifted2,Opponent_Team_Ratingshifted1,Opponent_Team_Ratingshifted2,Team_Impact_Score,Team_강원,Team_경남,Team_광주,Team_대구,Team_대전,Team_부산,Team_상주,Team_서울,Team_성남,Team_수원,Team_수원FC,Team_울산,Team_인천,Team_전남,Team_전북,Team_제주,Team_포항,상대팀_강원,상대팀_경남,상대팀_광주,상대팀_대구,상대팀_대전,상대팀_부산,상대팀_상주,상대팀_서울,상대팀_성남,상대팀_수원,상대팀_수원FC,상대팀_울산,상대팀_인천,상대팀_전남,상대팀_전북,상대팀_제주,상대팀_포항
1,0,3.2,1,3.45,3.45,1.0,1.0,11.0,8.6,4.4,4.2,7.4,4.6,20.8,16.4,10.6,9.8,49.52,58.58,510.4,444.8,432.6,345.0,84.05999999999999,76.34,7.0,7.0,225.6,220.0,182.4,153.6,79.36,69.24,284.8,233.2,250.2,193.8,87.52,82.72,28.6,63.4,19.2,33.2,66.35999999999999,56.4,18.8,12.2,8.2,3.2,43.88,24.859999999999996,65.4,59.2,48.32,45.16,37.4,39.4,17.8,15.2,51.06,36.620000000000005,29.0,22.2,16.0,11.0,56.6,49.96,2.4,17.0,42.4,29.0,12.4,13.8,0.8,0.8,0.0,0.0,1.2,1.4,2196.777149156947,2099.315152581001,2397.660904756196,2226.108159547677,2423.4187862091817,2297.4346179230183,2339.2856133741084,2207.619310017232,1958.8699842276474,1891.2112924848277,2080.2296910789482,1922.5378165553327,2154.895764497354,2027.1281054061026,2064.665146601317,1946.9590714820877,-0.16875831549383788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3.7,1,4.15,1.77,1.2,2.0,12.2,8.8,5.6,5.2,8.2,7.0,23.8,18.6,12.4,11.4,52.75999999999999,64.42,435.2,400.4,358.6,299.0,82.36,74.66,7.6,7.8,173.4,180.0,134.0,113.4,77.34,64.84,261.8,228.0,224.6,186.6,85.72,82.34,29.8,64.8,20.0,27.8,66.1,45.42,15.6,9.6,6.8,1.2,43.96,13.739999999999998,77.6,66.8,50.839999999999996,48.739999999999995,43.8,46.4,22.6,19.8,53.78000000000001,42.339999999999996,33.0,24.0,17.8,15.8,55.5,64.91999999999999,3.0,25.8,43.6,31.8,14.8,11.2,1.4,2.2,0.0,0.0,1.0,1.2,2228.227094671497,2217.4487852182237,2400.424222487282,2290.477175226409,2438.6854676441926,2399.8102574375503,2355.778928267657,2302.5787392940606,1993.8347122048226,2495.7072991951927,2146.204724624342,2404.942027215782,2191.8832301318307,2480.8865464733394,2110.6408889869986,2460.511957628105,-1.1526278341155154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,3.2,1,2.9,2.9,1.2,1.0,12.2,8.6,6.0,3.6,8.0,7.2,25.2,9.6,13.4,3.8,54.339999999999996,41.72,446.2,549.0,369.0,463.4,82.7,83.12,7.8,9.4,180.8,315.4,139.2,244.2,77.16,76.16,265.4,247.8,229.8,222.8,86.53999999999999,89.46,31.4,53.2,22.8,29.6,72.46,56.92,16.2,21.4,7.2,6.2,45.279999999999994,27.119999999999997,78.8,53.6,47.9,51.160000000000004,50.2,34.8,24.0,19.4,46.78,56.239999999999995,33.4,16.4,17.4,11.4,53.080000000000005,72.96000000000001,2.0,11.0,44.8,20.2,16.0,9.8,1.2,1.0,0.0,0.0,1.4,1.6,2241.437107035964,2140.8377380475467,2339.1956914844177,2183.2620334213416,2434.1805458084623,2302.4367080550996,2338.2711147762816,2208.8454931746624,2609.1302469523453,1995.9389215371198,2365.62966222885,2063.38856204098,2559.233963571538,2186.006919580588,2511.331290917578,2081.7781343862293,-1.334678035742183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.5,1,1.77,4.4,1.2,1.0,13.0,10.8,6.6,5.2,9.2,7.8,21.6,13.2,11.6,7.8,53.9,59.67999999999999,463.0,496.4,388.4,403.4,83.67999999999999,81.22,7.8,8.8,198.4,266.0,157.4,193.4,78.94000000000001,73.67999999999999,264.6,241.8,231.0,211.6,87.18,87.62,31.4,55.0,23.0,27.8,73.03999999999999,55.02,15.8,19.8,8.0,4.8,50.86,23.54,75.8,58.2,47.0,51.17999999999999,50.2,36.2,23.0,17.8,44.339999999999996,49.12,33.8,20.0,16.8,12.0,49.84,63.08,1.6,12.2,42.2,27.8,16.6,11.4,1.2,1.6,0.0,0.0,1.6,0.6,2233.1968700419593,2200.3840663123756,2424.4296186831757,2309.7559910017935,2453.401113058582,2402.030555455943,2370.3425339279056,2304.0568709233708,2041.7023191857531,1993.7861226486716,2046.4676809173184,2039.9041321287311,2146.9739825285883,2123.0183973938256,2078.3813275438865,2052.2362173904094,-2.0568126571311205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,3.2,1,2.05,3.6,2.0,0.5,13.6,8.5,7.8,3.5,10.0,7.5,19.8,13.0,11.0,6.5,55.92,50.0,458.0,580.5,390.0,495.0,84.9,84.1,9.4,3.5,201.4,223.5,163.2,181.5,80.44,79.95,256.6,357.0,226.8,313.5,88.25999999999999,86.75,32.2,33.5,24.4,21.0,75.78,58.9,14.8,16.0,6.6,4.5,45.10000000000001,28.049999999999997,70.6,71.5,45.339999999999996,55.95,49.8,25.0,22.0,15.5,42.12,65.2,31.6,28.5,16.6,19.0,53.8,65.5,2.0,3.5,43.2,36.5,16.6,10.0,1.8,1.5,0.0,0.0,1.8,1.0,2211.0851468519477,2174.1887364560034,2347.3826511356538,2284.7217696069642,2383.6392507394576,2355.058605442045,2314.0356829090197,2271.323037168338,1979.3531514659169,1742.532136963554,2016.183364370815,1909.8828724754837,2105.8895992365583,1897.2463205683687,2033.8087050244303,1849.887110002469,-1.0567446164740664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.1,1,2.95,2.95,2.0,1.2,12.0,8.4,7.8,4.4,9.8,4.8,21.0,11.0,11.0,6.0,52.5,60.6,469.4,531.4,399.0,451.6,84.76,84.3,9.6,4.0,209.8,278.2,170.6,211.8,80.82000000000001,75.34,259.6,265.2,228.4,242.0,87.92,90.66,34.6,54.6,26.4,31.0,76.92,57.82000000000001,13.6,16.4,5.6,3.4,42.239999999999995,22.22,72.0,48.0,45.2,47.480000000000004,51.8,32.0,23.2,16.0,42.72,49.2,30.0,19.2,16.4,13.2,55.5,71.5,2.6,14.8,44.0,24.2,14.2,12.0,2.0,1.6,0.0,0.2,1.4,1.2,2305.9916153007157,2136.428143497973,2492.7754094471247,2268.3722331853337,2513.36069450355,2340.3901116334946,2437.37590641713,2248.3968294389338,1852.6623780823709,2068.738269644296,2029.3273658892415,2076.344673443836,2026.706711835428,2219.2895913166703,1969.5654852690134,2121.4575114682675,-2.1127615362706846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.3,1,2.25,3.1,1.6,0.4,10.8,6.8,6.6,3.4,8.6,5.4,20.0,15.2,9.6,9.6,48.540000000000006,62.7,498.2,495.0,428.0,404.2,85.82000000000001,81.32000000000001,8.0,5.4,219.8,245.4,179.2,179.4,81.26,73.28,278.4,261.4,248.8,226.8,89.32000000000001,86.84,32.4,51.0,24.2,29.4,74.78,59.739999999999995,14.0,15.6,5.6,2.6,40.64,17.32,63.2,59.6,43.160000000000004,50.22,47.0,45.0,18.8,21.8,39.38,46.78,26.6,16.6,14.6,9.8,55.4,58.52,2.0,19.6,45.8,26.2,12.8,9.8,1.6,1.2,0.0,0.0,1.4,1.4,2358.430803338104,2107.07296168448,2508.843701048743,2221.9196717574127,2559.888206517935,2296.1262119912153,2475.7209036349273,2208.3729484777027,2052.533939397692,1875.9385188073534,2073.2861102345687,1983.0710151278934,2252.360319152569,2032.8998327296551,2126.0601229282765,1963.9697888883004,-1.6314451399745096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.35,1,2.0,3.6,1.8,1.0,11.2,9.2,5.8,2.8,8.6,8.0,18.6,17.0,8.8,8.2,48.62,50.56,493.6,527.4,422.4,433.6,85.4,82.12,8.2,9.8,218.2,274.0,177.8,199.2,81.16,73.38,275.4,268.6,244.6,237.8,88.7,88.38,31.8,60.2,23.2,32.2,72.96000000000001,55.98,14.2,21.4,5.6,5.4,40.3,25.24,63.6,59.0,45.3,48.6,45.8,40.0,18.6,17.8,40.019999999999996,44.559999999999995,26.4,20.0,15.6,12.0,59.760000000000005,61.739999999999995,2.4,7.2,49.6,27.0,11.4,11.4,1.8,2.0,0.0,0.0,1.2,1.2,2366.3829842167015,2245.416669805448,2509.5210704028286,2342.1242287645305,2550.671971293927,2459.6982649450156,2475.525341971152,2349.0797211716645,1991.577051689183,2191.1839669822025,2128.120256793836,2207.8172284080447,2207.7253804004217,2353.602471383845,2109.14089629448,2250.867888924697,-2.217704894000344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,3.45,1,2.2,2.2,2.0,1.6,10.4,8.2,5.4,4.2,8.6,5.2,23.0,15.4,11.8,7.8,51.38000000000001,48.82,486.8,547.4,411.6,462.2,84.48,83.7,8.2,6.8,210.6,282.6,168.8,219.0,80.05999999999999,76.78,276.2,276.2,242.8,244.8,87.85999999999999,88.3,30.8,51.2,22.4,31.2,72.76,62.239999999999995,14.6,14.6,4.4,2.4,32.62,16.98,68.6,53.8,46.06,49.879999999999995,45.8,35.2,19.2,19.2,41.48,54.760000000000005,26.2,20.4,15.0,12.8,58.0,66.24,2.2,16.6,52.4,24.2,11.4,12.4,2.0,1.4,0.0,0.0,1.0,1.6,2388.952763929802,2135.701727422947,2541.3945745238602,2177.9445055112087,2580.5731746160236,2297.1882457755232,2503.640171023229,2203.6114929032265,2171.5914544161938,1819.8015925868913,2198.25527481611,1838.6638028119787,2322.5307798864496,2012.6959373525742,2230.7925030395845,1890.387110917148,-2.353142215961441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.3,1,2.85,2.35,1.2,0.8,10.2,8.4,4.8,5.6,8.0,5.2,24.6,12.8,11.6,7.4,47.08,61.7,482.4,515.0,400.0,436.0,82.78,84.44,7.2,6.4,207.2,283.8,162.8,220.0,78.62,78.22,275.2,243.2,237.2,218.2,85.92,89.72,31.6,48.6,20.6,26.6,65.12,54.71999999999999,13.6,16.2,3.8,3.4,28.859999999999996,21.380000000000003,72.4,53.0,46.62,51.64,48.2,31.8,22.0,15.2,45.7,48.56,25.6,18.2,14.2,10.0,55.779999999999994,57.84000000000001,2.6,9.8,52.6,25.0,11.2,9.6,1.6,0.8,0.0,0.0,0.4,1.8,2412.624115014223,2162.3270047222086,2567.316345195308,2253.5576746132206,2604.8277957955725,2373.2797359010992,2528.2560853350346,2263.054805078843,1877.1251818802614,2295.297109980245,1973.4322244583745,2195.071705066519,2095.025075214283,2380.515095380675,1981.8608271843061,2290.2946368091466,-1.7104400942960722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,3.4,1,3.9,3.9,1.4,1.6,11.4,9.0,5.2,5.6,9.0,8.0,25.8,20.4,12.6,12.4,48.72,64.0,491.4,419.8,405.0,326.0,82.28,77.66,7.8,8.0,220.0,182.6,172.0,124.6,78.05999999999999,69.7,271.4,243.6,233.0,202.0,85.53999999999999,83.26,29.2,50.2,18.4,24.0,63.2,52.279999999999994,16.0,12.0,4.4,2.0,25.860000000000003,13.739999999999998,74.2,67.4,48.48,48.06,44.0,44.6,21.8,19.0,50.040000000000006,42.14,22.6,25.0,12.6,15.2,55.44000000000001,59.879999999999995,2.6,16.0,54.2,36.8,11.6,11.8,1.6,2.0,0.0,0.0,0.6,1.6,2400.1123316296453,2241.437107035964,2581.651818538531,2339.1956914844177,2609.4198250413665,2434.1805458084623,2530.394658403181,2338.2711147762816,2357.0538482886423,2609.1302469523453,2351.1316999783294,2365.62966222885,2451.3397942661704,2559.233963571538,2386.5084475110475,2511.331290917578,-2.6718959640202353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,3.2,1,2.35,2.9,1.4,0.6,12.2,8.8,6.0,3.8,9.4,4.2,23.4,15.0,12.0,6.6,48.72,50.6,481.0,540.8,390.4,463.2,81.1,85.02000000000001,8.0,3.4,203.0,273.2,158.6,214.0,77.97999999999999,77.78,278.0,274.8,231.8,250.2,83.41999999999999,90.42,29.0,45.0,18.2,26.0,62.9,59.220000000000006,15.4,13.8,4.0,3.0,23.58,24.5,73.2,52.2,49.98,46.8,41.2,33.2,22.2,14.8,54.46,45.26,22.0,23.2,13.4,14.4,59.720000000000006,61.839999999999996,2.8,10.6,57.4,31.4,11.2,11.4,1.4,1.2,0.0,0.2,1.2,1.2,2400.5386795877334,2358.430803338104,2494.1401333452886,2508.843701048743,2590.835442957841,2559.888206517935,2495.1714186302875,2475.7209036349273,2764.5886495209907,2052.533939397692,2535.7869087128315,2073.2861102345687,2716.707720356376,2252.360319152569,2672.3610928633993,2126.0601229282765,-2.136508538158966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,3.4,1,2.0,3.45,1.0,1.4,11.2,12.8,5.8,6.8,9.0,8.4,26.8,19.6,14.6,9.4,50.86,52.54,477.0,457.8,388.8,371.4,81.48,81.04,7.6,8.0,204.6,221.6,162.8,164.8,79.46000000000001,75.88,272.4,243.6,226.0,207.4,82.94,85.06,30.4,49.0,18.6,24.4,61.46,52.14,13.2,13.0,3.0,3.4,19.759999999999998,29.24,75.6,63.0,49.44,48.8,40.8,41.2,21.8,22.0,53.86,53.08,22.6,26.4,14.0,13.0,60.4,44.519999999999996,2.4,10.0,56.8,36.0,11.8,16.4,1.4,0.6,0.2,0.0,1.0,1.6,2372.7994124245215,2196.777149156947,2574.417630168892,2397.660904756196,2599.8525689849425,2423.4187862091817,2515.6898705261187,2339.2856133741084,1982.4433211592377,1958.8699842276474,2159.7993032233417,2080.2296910789482,2208.9729382781597,2154.895764497354,2117.071854220246,2064.665146601317,-1.5733421845715299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3.2,1,3.05,3.05,1.0,0.6,11.4,7.2,5.6,2.8,9.4,5.4,26.8,17.0,13.6,10.6,48.0,61.02,456.8,501.6,369.8,413.6,80.96000000000001,82.32,7.8,5.0,199.6,242.2,157.8,181.2,78.96,75.24000000000001,257.2,268.6,212.0,233.8,82.50000000000001,87.28,32.0,44.8,18.6,26.4,58.379999999999995,61.6,12.8,16.8,3.2,3.2,21.56,19.02,75.0,60.0,49.88,50.2,39.8,40.0,21.6,18.6,54.74000000000001,45.08,24.4,19.0,16.6,11.2,65.02000000000001,56.739999999999995,2.4,15.0,53.4,37.2,11.8,9.0,1.0,0.8,0.2,0.0,1.2,1.2,2370.8631579845514,2366.3829842167015,2533.691502098276,2509.5210704028286,2570.9198859559206,2550.671971293927,2491.8248486795824,2475.525341971152,1909.0458839698508,1991.577051689183,2109.252205233463,2128.120256793836,2170.991977691372,2207.7253804004217,2063.0966889648953,2109.14089629448,-2.881491235040828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3.45,1,3.7,3.7,1.4,1.0,10.8,10.8,5.0,6.8,8.8,7.6,28.2,16.2,15.6,8.6,51.64,56.06,471.8,525.0,388.6,443.6,82.22,84.32000000000001,6.8,8.0,195.4,279.4,154.8,219.8,79.16,79.48,276.4,254.2,233.8,225.6,84.32000000000001,88.88000000000001,32.2,42.0,20.4,23.8,63.379999999999995,56.86,11.6,16.8,3.6,4.4,29.560000000000002,26.02,80.8,57.8,52.67999999999999,51.86,39.2,31.6,21.6,18.0,55.38000000000001,55.9,27.0,17.0,19.0,9.0,68.1,55.84000000000001,2.6,6.2,53.6,34.2,11.8,9.8,1.2,1.0,0.2,0.0,1.2,1.6,2484.036301363054,2400.1123316296453,2664.133244057255,2581.651818538531,2684.791208964674,2609.4198250413665,2610.986918128328,2530.394658403181,2080.6470327943316,2357.0538482886423,2251.4759085658775,2351.1316999783294,2308.8894687034162,2451.3397942661704,2213.6708033545415,2386.5084475110475,-3.0633407720960095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,3.15,2,2.7,2.55,1.6,1.4,10.6,11.0,5.0,4.2,7.0,6.6,25.2,16.8,10.6,11.2,43.58,65.32,593.8,563.6,510.4,478.6,85.33999999999999,83.53999999999999,4.2,6.8,274.4,244.8,226.2,192.8,81.05999999999999,77.74000000000001,319.4,322.6,284.2,286.4,88.7,87.46,31.6,42.0,18.2,21.0,56.519999999999996,54.52,13.4,10.4,3.0,3.8,21.72,39.24,63.6,60.6,48.3,50.980000000000004,33.8,37.8,16.8,19.4,50.42,53.120000000000005,26.4,18.8,15.4,9.6,58.44,52.879999999999995,1.8,8.2,45.6,35.6,12.4,11.4,2.0,1.2,0.0,0.0,2.2,1.4,1944.9914687237963,2006.255840424073,2138.371546895331,2151.811371234728,2235.247116548833,2227.94734536702,2106.2033773893204,2128.671519008607,2674.2105065384508,2046.5514557072254,2445.003394352885,2237.532495888559,2603.086703669758,2261.646663053615,2574.100201520365,2181.9102048831332,3.1992458466215816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.5,2,2.05,2.05,1.6,1.6,9.4,8.2,4.6,4.6,6.2,5.0,22.2,15.2,8.2,8.2,34.58,54.260000000000005,606.6,498.6,521.8,413.0,85.35999999999999,82.67999999999999,3.8,5.2,243.2,218.6,198.4,161.4,79.82000000000001,74.0,279.8,287.4,246.2,252.6,87.48,88.08000000000001,42.8,47.2,26.2,28.0,57.65999999999999,60.260000000000005,15.8,11.4,3.2,2.0,17.6,18.14,57.4,57.4,48.54,50.120000000000005,34.2,35.6,16.2,19.4,47.739999999999995,54.879999999999995,23.4,22.0,14.0,11.6,57.92,52.86,4.6,12.8,39.6,33.0,12.0,12.8,2.0,1.4,0.0,0.0,2.0,1.4,2129.136318191246,2005.4858468471705,2270.742554725011,2191.907686472566,2414.2367949187837,2263.6185789024203,2271.3718892783468,2153.6707040740525,2137.5649922115877,2003.080774211872,2258.7736953025533,2148.131057366389,2343.632952427944,2215.3487646543454,2246.6572133140285,2122.186865410869,4.2916318294074465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,3.4,2,1.91,3.85,1.4,1.3333333333333333,10.2,10.333333333333334,3.6,6.666666666666667,7.2,5.666666666666667,17.2,27.0,5.6,14.666666666666666,29.919999999999998,54.800000000000004,580.4,567.6666666666666,494.8,485.3333333333333,84.76,85.26666666666667,5.0,6.333333333333333,186.0,204.0,146.8,166.0,77.97999999999999,81.33333333333333,244.8,363.6666666666667,211.4,319.3333333333333,85.86,87.43333333333334,54.0,34.0,32.6,21.666666666666668,59.720000000000006,64.16666666666667,15.2,12.666666666666666,4.2,5.0,22.36,37.833333333333336,46.0,84.0,44.96,50.56666666666666,36.6,46.333333333333336,17.0,26.333333333333332,46.36,57.5,20.8,32.333333333333336,11.2,18.0,48.0,56.76666666666667,7.6,1.0,34.4,45.666666666666664,12.2,11.666666666666666,2.2,2.3333333333333335,0.0,0.0,2.0,1.0,2098.286170101685,2004.9204215719215,2231.5511523674736,2147.9198140530593,2371.2858033233333,2243.181836858452,2233.7077085974975,2132.0073574944777,2277.757790402911,1889.830084904927,2339.4623131474546,2116.628589223772,2418.3282480033095,2112.966507660613,2345.182783851225,2039.8083939297705,4.428224109791403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.85,2,4.95,1.62,1.2,1.6,11.0,8.8,3.4,5.2,7.4,5.4,12.2,25.4,4.0,15.8,27.919999999999998,58.58,610.6,459.4,523.2,371.4,85.53999999999999,78.56,6.4,6.8,184.2,177.2,145.8,130.2,78.24,72.1,214.0,283.2,184.6,241.6,84.56,83.0,63.8,42.6,39.0,23.0,59.98,56.82000000000001,16.6,8.8,4.2,0.8,22.36,13.16,31.2,79.6,38.92,51.260000000000005,36.4,49.2,17.4,24.2,47.760000000000005,48.940000000000005,14.6,29.0,7.2,17.2,42.14,59.56,10.2,10.8,25.8,41.0,11.4,12.6,2.0,2.6,0.0,0.0,1.8,2.0,2107.098743845488,1944.9914687237963,2231.869627677772,2138.371546895331,2381.5452486558215,2235.247116548833,2240.1712067263607,2106.2033773893204,1918.1149257752554,2674.2105065384508,2066.2440018563975,2445.003394352885,2059.247623496198,2603.086703669758,2014.5355170426167,2574.100201520365,5.924266186666313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
